cm_end,bit_score,rfam_acc,evalue_score,cm_start,pdb_id,chain,pdb_end,pdb_start,id,description
71,61.40,RF00005,5e-14,1,6nd6,2y,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6xhv,1x,74,1,tRNA,tRNA
71,62.80,RF00005,2e-14,1,6xii,B,73,1,tRNA,tRNA
71,66.60,RF00005,1.8e-15,1,7f36,G,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,7lh5,AY,73,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,7pjs,v,74,1,tRNA,tRNA
71,69.60,RF00005,2.6e-16,1,7pjv,w,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,3j0l,Y,73,1,tRNA,tRNA
71,62.70,RF00005,2.2e-14,1,4gcw,B,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4lfz,QV,74,1,tRNA,tRNA
71,54.20,RF00005,6e-12,1,4wsm,3K,84,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,5we4,w,74,1,tRNA,tRNA
71,54.20,RF00005,6e-12,1,6ha1,x,84,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6wdk,5,74,1,tRNA,tRNA
71,70.50,RF00005,1.4e-16,1,7u2i,2w,71,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4p6f,QV,74,1,tRNA,tRNA
71,68.10,RF00005,6.7e-16,1,4v5q,AY,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4wq1,2L,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5el4,2L,74,1,tRNA,tRNA
71,78.50,RF00005,8.3e-19,1,5ib7,3L,73,1,tRNA,tRNA
71,66.00,RF00005,2.6e-15,1,5ju8,AX,74,1,tRNA,tRNA
71,67.50,RF00005,9.6e-16,1,5wwr,D,72,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,5zeb,v,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6wdj,5,74,1,tRNA,tRNA
71,56.50,RF00005,1.1e-12,1,6y57,B4,72,1,tRNA,tRNA
71,62.10,RF00005,3.2e-14,1,6zu9,1,72,1,tRNA,tRNA
71,68.30,RF00005,5.8e-16,1,7pai,7,73,1,tRNA,tRNA
71,56.00,RF00005,1.6e-12,1,1zjw,B,72,1,tRNA,tRNA
71,62.30,RF00005,3.3e-14,1,3zgz,B,85,2,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,4v65,AA,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v7k,Av,74,1,tRNA,tRNA
71,65.50,RF00005,3.6e-15,1,4v90,AV,73,1,tRNA,tRNA
71,58.00,RF00005,4.6e-13,1,5iqr,5,74,1,tRNA,tRNA
71,52.30,RF00005,1.8e-11,1,5lzs,ii,73,1,tRNA,tRNA
71,67.70,RF00005,8.8e-16,1,6sgc,33,73,1,tRNA,tRNA
71,62.80,RF00005,2e-14,1,6vyr,B,73,1,tRNA,tRNA
71,51.60,RF00005,2.7e-11,1,6zmo,CC,72,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,7pjw,v,74,1,tRNA,tRNA
71,70.50,RF00005,1.4e-16,1,7u2j,2w,71,1,tRNA,tRNA
71,59.30,RF00005,2.2e-13,1,7uxa,E,88,1,tRNA,tRNA
71,68.80,RF00005,4.4e-16,1,2azx,D,72,1,tRNA,tRNA
71,76.80,RF00005,2.3e-18,1,3wfs,A,73,1,tRNA,tRNA
71,61.00,RF00005,6.5e-14,1,4kr2,C,71,1,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,4tna,A,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v5l,AV,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v78,A3,74,1,tRNA,tRNA
71,69.20,RF00005,3.3e-16,1,4v7b,AW,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v9c,CV,73,1,tRNA,tRNA
71,63.20,RF00005,1.6e-14,1,5o2r,x,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6b4v,MC,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6oj2,QV,74,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,6ztl,AW,74,1,tRNA,tRNA
71,69.60,RF00005,2.6e-16,1,7pjt,w,73,1,tRNA,tRNA
71,69.60,RF00005,2.6e-16,1,7pju,w,73,1,tRNA,tRNA
71,55.40,RF00005,2.3e-12,1,8agu,y,73,1,tRNA,tRNA
71,59.80,RF00005,1.4e-13,1,2det,C,73,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,3ja1,S2,74,1,tRNA,tRNA
71,71.10,RF00005,1e-16,1,3kfu,L,73,1,tRNA,tRNA
71,76.80,RF00005,2.3e-18,1,3wfq,D,73,1,tRNA,tRNA
71,68.10,RF00005,6.7e-16,1,4v5s,AY,73,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,4v6q,AD,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v8q,BV,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v8u,CV,73,1,tRNA,tRNA
71,76.80,RF00005,2.4e-18,1,5hc9,D,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6y2l,B4,73,1,tRNA,tRNA
71,68.30,RF00005,5.8e-16,1,7pir,8,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,7top,APTN,74,1,tRNA,tRNA
71,57.90,RF00005,4.5e-13,2,1exd,B,70,1,tRNA,tRNA
71,53.10,RF00005,1e-11,1,1il2,C,72,1,tRNA,tRNA
71,70.70,RF00005,1.3e-16,1,4v5g,CY,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v5m,AV,74,1,tRNA,tRNA
71,62.60,RF00005,2.2e-14,1,4v7l,CW,72,1,tRNA,tRNA
71,60.10,RF00005,1.3e-13,1,4v8e,DB,82,1,tRNA,tRNA
71,69.00,RF00005,3.8e-16,1,4wj3,S,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4wt1,2L,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,5ndj,V1,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6of6,QV,74,1,tRNA,tRNA
71,51.60,RF00005,2.7e-11,1,6t7i,7,72,1,tRNA,tRNA
71,56.50,RF00005,1.1e-12,1,7cpv,S6,72,1,tRNA,tRNA
71,71.60,RF00005,7.3e-17,1,7k9m,C,74,1,tRNA,tRNA
71,68.30,RF00005,5.8e-16,1,7pan,8,73,1,tRNA,tRNA
71,57.00,RF00005,8.7e-13,2,8am9,Y,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,8cvl,2w,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4tue,XV,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v51,AW,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v5q,AW,73,1,tRNA,tRNA
71,54.20,RF00005,6e-12,1,4v8c,DB,84,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4w2g,AX,74,1,tRNA,tRNA
71,60.10,RF00005,1.3e-13,1,4wu1,3L,82,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4y4p,1w,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5el5,2L,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6b4v,HB,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6bok,GB,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6wd0,5,74,1,tRNA,tRNA
71,43.20,RF00005,5.9e-09,1,7a5i,94,70,1,tRNA,tRNA
71,62.50,RF00005,2.5e-14,1,7eqj,B,73,1,tRNA,tRNA
71,54.20,RF00005,6e-12,1,7nso,8,84,1,tRNA,tRNA
71,63.20,RF00005,1.6e-14,1,7ssl,5,74,1,tRNA,tRNA
71,58.80,RF00005,2.6e-13,1,7zod,v,74,1,tRNA,tRNA
71,56.80,RF00005,9.4e-13,1,8agz,x,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,8g60,At,73,1,tRNA,tRNA
71,58.40,RF00005,3.6e-13,1,8g6y,Z,74,1,tRNA,tRNA
71,58.70,RF00005,2.8e-13,5,4tzv,B,68,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v9i,AW,73,1,tRNA,tRNA
71,60.10,RF00005,1.3e-13,1,4wu1,2L,82,1,tRNA,tRNA
71,60.10,RF00005,1.3e-13,1,4wzd,3L,82,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4ypb,XW,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5hd1,2x,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,5j4c,2w,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,5ndj,W1,73,1,tRNA,tRNA
71,64.90,RF00005,5.2e-15,1,6gz4,Bw,73,1,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,6tna,A,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6xhy,2x,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,7azs,PSIB,73,1,tRNA,tRNA
71,66.60,RF00005,1.8e-15,1,7f36,H,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,7nrd,Sm,74,1,tRNA,tRNA
71,68.10,RF00005,6.7e-16,1,7o7y,AT,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,1vy6,CX,74,1,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,4v4s,AV,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v8m,AB,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4wqu,BW,73,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,5lzb,v,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6cfj,1y,73,1,tRNA,tRNA
71,53.10,RF00005,1e-11,1,6ip6,zy,72,1,tRNA,tRNA
71,58.40,RF00005,3.4e-13,1,6olf,u,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6ucq,2x,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6wd9,7,73,1,tRNA,tRNA
71,62.80,RF00005,2e-14,1,6x7k,A,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,7k50,5,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,7msm,y,74,1,tRNA,tRNA
71,68.30,RF00005,5.8e-16,1,7pah,8,73,1,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,1jgo,B,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v5n,AV,74,1,tRNA,tRNA
71,61.40,RF00005,5e-14,1,4v70,A1,73,1,tRNA,tRNA
71,61.40,RF00005,5e-14,1,4v71,A1,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4w2i,AY,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4wt8,C3,73,1,tRNA,tRNA
71,57.00,RF00005,8.7e-13,2,4zer,1x,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5ibb,2K,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5wis,2x,74,1,tRNA,tRNA
71,72.70,RF00005,3.5e-17,1,6gsk,3K,73,1,tRNA,tRNA
71,57.00,RF00005,1.1e-12,1,6jxm,B,94,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6y4b,F,73,1,tRNA,tRNA
71,60.70,RF00005,7.7e-14,1,7n30,Dt,73,1,tRNA,tRNA
71,62.60,RF00005,2.2e-14,1,7qgn,M,72,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,7ug7,Dt,74,1,tRNA,tRNA
71,63.20,RF00005,1.6e-14,1,1n78,C,72,1,tRNA,tRNA
71,54.20,RF00005,6e-12,1,2nr0,H,84,1,tRNA,tRNA
71,69.60,RF00005,2.5e-16,1,3wqy,C,72,1,tRNA,tRNA
71,58.70,RF00005,2.8e-13,5,4lck,B,68,1,tRNA,tRNA
71,60.10,RF00005,1.3e-13,1,4wr6,3L,82,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4wsd,3K,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,5wit,2y,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6ofx,5,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6uo1,1w,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6wde,5,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,7azo,ESIA,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,7msc,y,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,7n31,Dt,73,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,8a3l,V,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,1vvj,QV,74,1,tRNA,tRNA
71,69.10,RF00005,3.4e-16,1,3jai,3,72,1,tRNA,tRNA
71,58.70,RF00005,2.8e-13,5,4tzz,H,68,1,tRNA,tRNA
71,64.70,RF00005,5.9e-15,1,4v6o,AB,73,1,tRNA,tRNA
71,70.70,RF00005,1.3e-16,1,5wt1,C,74,1,tRNA,tRNA
71,73.00,RF00005,2.9e-17,1,6pom,B,72,1,tRNA,tRNA
71,62.80,RF00005,2e-14,1,6vzj,A,73,1,tRNA,tRNA
71,57.00,RF00005,8.7e-13,2,6xzb,f2,73,1,tRNA,tRNA
71,63.20,RF00005,1.6e-14,1,7k52,5,74,1,tRNA,tRNA
71,54.20,RF00005,6e-12,1,7nsq,8,84,1,tRNA,tRNA
71,56.50,RF00005,1.1e-12,1,8br8,Lu,72,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,8cvl,2x,74,1,tRNA,tRNA
71,62.60,RF00005,2.2e-14,1,1gsg,T,72,1,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,1jgq,C,73,1,tRNA,tRNA
71,63.20,RF00005,1.6e-14,1,2cv0,C,72,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,3j46,a,73,1,tRNA,tRNA
71,53.10,RF00005,1e-11,1,3tra,A,72,1,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,4v4v,AV,73,1,tRNA,tRNA
71,71.50,RF00005,7.6e-17,1,4v4x,AD,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v4y,AC,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v9c,AV,73,1,tRNA,tRNA
71,57.00,RF00005,8.7e-13,2,5f8k,1x,73,1,tRNA,tRNA
71,64.50,RF00005,6.7e-15,1,6om6,5,73,1,tRNA,tRNA
71,56.50,RF00005,1.1e-12,1,6yam,1,72,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,6ytf,7,74,1,tRNA,tRNA
71,43.20,RF00005,5.9e-09,1,7a5h,24,70,1,tRNA,tRNA
71,39.30,RF00005,7.5e-08,1,7nql,BB,70,1,tRNA,tRNA
71,69.10,RF00005,3.6e-16,1,7q0r,10,74,1,tRNA,tRNA
71,79.00,RF00005,5.8e-19,1,7zta,PTR1,72,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,8g60,Pt,74,1,tRNA,tRNA
70,59.70,RF00005,1.4e-13,1,1efw,D,73,1,tRNA,tRNA
71,63.20,RF00005,1.6e-14,1,1n78,D,72,1,tRNA,tRNA
71,57.10,RF00005,9.1e-13,1,2nqp,F,84,1,tRNA,tRNA
71,46.90,RF00005,6e-10,1,4cqn,B,79,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v5k,CV,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v69,AW,73,1,tRNA,tRNA
71,57.00,RF00005,8.7e-13,2,4wt8,D4,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5doy,1x,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5kpw,31,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5uyn,X,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5uyp,X,74,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,5wfs,w,74,1,tRNA,tRNA
71,62.10,RF00005,3.2e-14,1,6fyx,1,72,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6nd5,2w,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6wd5,5,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6xhw,2y,73,1,tRNA,tRNA
71,44.60,RF00005,5.3e-07,1,6ydp,AA,11629,11561,tRNA,tRNA
71,42.70,RF00005,1.8e-06,1,6ydp,AA,14091,14159,tRNA,tRNA
71,39.30,RF00005,1.7e-05,1,6ydp,AA,70,1,tRNA,tRNA
71,55.10,RF00005,6.3e-10,1,6ydp,AA,2743,2669,tRNA,tRNA
71,53.70,RF00005,1.5e-09,1,6ydp,AA,3769,3701,tRNA,tRNA
71,50.30,RF00005,1.3e-08,1,6ydp,AA,3767,3839,tRNA,tRNA
71,34.90,RF00005,0.00027,1,6ydp,AA,3910,3841,tRNA,tRNA
71,40.10,RF00005,9.6e-06,1,6ydp,AA,5027,5094,tRNA,tRNA
71,39.40,RF00005,1.5e-05,1,6ydp,AA,5096,5170,tRNA,tRNA
71,54.10,RF00005,1.2e-09,1,6ydp,AA,5268,5333,tRNA,tRNA
71,34.40,RF00005,0.00039,1,6ydp,AA,6883,6951,tRNA,tRNA
71,46.00,RF00005,2.2e-07,1,6ydp,AA,9476,9408,tRNA,tRNA
71,65.40,RF00005,3.8e-15,1,6ywe,bb,71,1,tRNA,tRNA
71,65.10,RF00005,4.4e-15,1,6zm6,x,67,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,7jt1,5,74,1,tRNA,tRNA
71,78.50,RF00005,8.3e-19,1,7n30,Pt,73,1,tRNA,tRNA
70,49.80,RF00005,1e-10,1,7uz0,A,87,1,tRNA,tRNA
71,57.20,RF00005,7.5e-13,1,1b23,R,71,1,tRNA,tRNA
71,65.60,RF00005,3.5e-15,1,1ob5,D,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,1vy5,CW,73,1,tRNA,tRNA
71,62.80,RF00005,2e-14,1,3jbn,7,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v8u,CW,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4w2f,AW,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4w2f,CX,74,1,tRNA,tRNA
71,62.50,RF00005,2.5e-14,1,5ibb,3L,73,1,tRNA,tRNA
71,62.80,RF00005,2e-14,1,6x6t,B,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6zu1,AX,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,7st6,7,74,1,tRNA,tRNA
71,77.80,RF00005,1.3e-18,1,8fon,QV,73,1,tRNA,tRNA
71,64.10,RF00005,8.4e-15,1,3al0,E,71,1,tRNA,tRNA
71,62.30,RF00005,3.3e-14,1,3zgz,E,85,2,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,4v4v,AW,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v5e,CV,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v63,AZ,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v97,AY,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v9b,AC,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v9q,BV,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4wqr,1K,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,5wis,2y,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5wit,2x,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6boh,NC,74,1,tRNA,tRNA
71,52.30,RF00005,1.8e-11,1,6hcf,23,73,1,tRNA,tRNA
71,61.40,RF00005,5e-14,1,6n1d,APTN,73,1,tRNA,tRNA
71,58.40,RF00005,3.4e-13,1,6ole,u,73,1,tRNA,tRNA
71,64.10,RF00005,9e-15,1,6t83,6b,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6wd6,5,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6wda,6,74,1,tRNA,tRNA
71,62.40,RF00005,2.7e-14,1,7as9,2,73,1,tRNA,tRNA
71,62.50,RF00005,2.5e-14,1,7eqj,A,73,1,tRNA,tRNA
71,69.30,RF00005,3e-16,1,7qv2,H,74,1,tRNA,tRNA
71,65.60,RF00005,3.5e-15,1,1ob5,B,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4lsk,XV,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v51,CV,74,1,tRNA,tRNA
71,64.70,RF00005,5.9e-15,1,4v6q,AB,73,1,tRNA,tRNA
71,69.20,RF00005,3.3e-16,1,4v9j,CW,74,1,tRNA,tRNA
71,69.00,RF00005,3.8e-16,1,4wj4,B,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4wt1,2K,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,5aj0,Bv,73,1,tRNA,tRNA
71,72.90,RF00005,3e-17,1,5cd1,N,74,2,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5j3c,QV,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,5ndj,V4,73,1,tRNA,tRNA
71,60.80,RF00005,7.4e-14,1,5zeu,v,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6gxn,x,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6sv4,mc,74,1,tRNA,tRNA
71,62.80,RF00005,2e-14,1,6xdq,B,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,7jt3,5,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,7sso,6,74,1,tRNA,tRNA
71,54.60,RF00005,3.8e-12,2,1gts,B,71,1,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,1zo3,A,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4lt8,XV,74,1,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,4v4t,AV,73,1,tRNA,tRNA
71,61.40,RF00005,5e-14,1,4v78,A1,73,1,tRNA,tRNA
71,62.60,RF00005,2.2e-14,1,4v7m,CW,72,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v9n,AW,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,5lmv,Z,74,1,tRNA,tRNA
71,78.50,RF00005,8.3e-19,1,5uyp,Y,73,1,tRNA,tRNA
71,61.40,RF00005,5e-14,1,6cae,2w,73,1,tRNA,tRNA
71,58.80,RF00005,2.6e-13,1,6enj,x,74,1,tRNA,tRNA
71,59.90,RF00005,1.3e-13,1,6of6,QW,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6wdm,6,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6wnw,7,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6xqe,1x,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,7lh5,AW,73,1,tRNA,tRNA
71,50.10,RF00005,1.2e-10,1,7onu,T,104,39,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,8ekc,w,73,1,tRNA,tRNA
71,68.80,RF00005,4.4e-16,1,2azx,C,72,1,tRNA,tRNA
71,59.60,RF00005,1.8e-13,1,4arc,B,84,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v73,A3,74,1,tRNA,tRNA
71,69.20,RF00005,3.3e-16,1,4v9j,AW,74,1,tRNA,tRNA
71,59.80,RF00005,1.4e-13,1,5hr7,C,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6cfj,2y,73,1,tRNA,tRNA
71,52.30,RF00005,1.8e-11,1,6fti,q,73,1,tRNA,tRNA
71,65.90,RF00005,2.8e-15,1,6q97,7,74,1,tRNA,tRNA
71,42.00,RF00005,1.1e-08,1,6ywx,bb,58,1,tRNA,tRNA
71,56.50,RF00005,1.1e-12,1,8btr,u,72,1,tRNA,tRNA
70,48.80,RF00005,1.6e-10,1,2ms1,B,71,1,tRNA,tRNA
71,66.00,RF00005,2.7e-15,1,2zuf,B,75,1,tRNA,tRNA
71,59.40,RF00005,2e-13,1,3q1r,C,83,1,tRNA,tRNA
71,61.40,RF00005,5e-14,1,4v75,A1,73,1,tRNA,tRNA
71,54.20,RF00005,6e-12,1,4v87,BB,84,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4w4g,XV,74,1,tRNA,tRNA
71,78.50,RF00005,8.3e-19,1,5el4,1K,73,1,tRNA,tRNA
71,58.80,RF00005,2.6e-13,1,6enu,x,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6n9f,2x,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6o97,1x,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6oxi,XV,74,1,tRNA,tRNA
71,66.30,RF00005,2.1e-15,1,6tbv,PTR1,73,1,tRNA,tRNA
71,62.80,RF00005,2e-14,1,6vyy,B,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,6xhw,1w,73,1,tRNA,tRNA
71,62.80,RF00005,2e-14,1,6xij,A,73,1,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,6xir,AX,73,1,tRNA,tRNA
71,39.30,RF00005,7.5e-08,1,6ydp,BB,70,1,tRNA,tRNA
71,51.60,RF00005,2.7e-11,1,6zm7,CC,72,1,tRNA,tRNA
71,66.00,RF00005,2.6e-15,1,7d6z,3,74,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,7st7,6,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,1vy5,AY,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,3j0q,Y,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4p6f,XW,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,4v6t,AX,74,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4w2e,x,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4w2g,CW,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,5t7v,D,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6gsj,2K,74,1,tRNA,tRNA
71,65.20,RF00005,4.4e-15,1,6gsl,1K,74,1,tRNA,tRNA
71,66.00,RF00005,2.7e-15,1,6ord,XY,73,1,tRNA,tRNA
71,60.90,RF00005,7.2e-14,1,6wd0,6,74,1,tRNA,tRNA
71,60.60,RF00005,8.5e-14,1,7vnw,B,75,1,tRNA,tRNA
71,73.50,RF00005,2.1e-17,1,3b0v,B,73,1,tRNA,tRNA
71,65.60,RF00005,3.4e-15,1,4v42,AC,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v5d,CW,73,1,tRNA,tRNA
71,67.00,RF00005,1.3e-15,1,4v5q,CW,73,1,tRNA,tRNA
71,54.20,RF00005,6e-12,1,4wsm,3L,84,1,tRNA,tRNA
